split,city,sample_id,image_path,label_path,instance_path,person_pixels,car_pixels,motorcycle_pixels,person_instances,car_instances,motorcycle_instances,has_all_three,passes_minimum,passes_ratio,selection_tier,selection_tier_name,person_ratio,car_ratio,motorcycle_ratio,total_target_pixels,balance_error,balance_score,quantity_score,instance_score,total_area_score,motorcycle_ratio_score,score
train,strasbourg,strasbourg_000001_031582,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\strasbourg\strasbourg_000001_031582_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000001_031582_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000001_031582_gtFine_instanceIds.png",569,5112,1068,2,3,2,True,False,False,3,Tier 3 - All classes present,0.08430878648688694,0.7574455474885168,0.15824566602459625,6749,0.2574455474885168,0.7425544525114832,0.10116983379132255,0.6299605249474366,0.13498,0.7912283301229812,47.49262263902546
train,hanover,hanover_000000_051536,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\hanover\hanover_000000_051536_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_051536_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_051536_gtFine_instanceIds.png",802,75587,786,3,18,1,True,False,False,3,Tier 3 - All classes present,0.010391966310333657,0.9794233884029803,0.010184645286686103,77175,0.47942338840298027,0.5205766115970197,0.18472781986500406,0.7211247851537042,1.0,0.05092322643343051,47.436386969303626
train,krefeld,krefeld_000000_005252,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\krefeld\krefeld_000000_005252_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\krefeld\krefeld_000000_005252_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\krefeld\krefeld_000000_005252_gtFine_instanceIds.png",501,4719,4347,1,3,1,True,False,False,3,Tier 3 - All classes present,0.05236751332706178,0.4932580746315459,0.4543744120413923,9567,0.25437441204139233,0.7456255879586077,0.1507481633399162,0.3968502629920499,0.19134,1.0,47.213622363422544
train,bochum,bochum_000000_034936,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\bochum\bochum_000000_034936_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bochum\bochum_000000_034936_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bochum\bochum_000000_034936_gtFine_instanceIds.png",1360,153525,280,4,13,1,True,False,False,3,Tier 3 - All classes present,0.008764863210131152,0.9894306061289595,0.0018045306609093545,155165,0.4894306061289595,0.5105693938710405,0.1561585064355942,0.7937005259840998,1.0,0.009022653304546772,47.058152104193674
train,dusseldorf,dusseldorf_000145_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\dusseldorf\dusseldorf_000145_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\dusseldorf\dusseldorf_000145_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\dusseldorf\dusseldorf_000145_000019_gtFine_instanceIds.png",1657,96816,328,3,9,1,True,False,False,3,Tier 3 - All classes present,0.016771085312901692,0.9799091102316778,0.0033198044554204917,98801,0.4799091102316778,0.5200908897683222,0.17581885632601266,0.7211247851537042,1.0,0.016599022277102457,46.97806816920434
train,bremen,bremen_000051_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\bremen\bremen_000051_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000051_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000051_000019_gtFine_instanceIds.png",3507,138721,137,3,8,1,True,False,False,3,Tier 3 - All classes present,0.024633863660309768,0.9744038211639097,0.0009623151757805641,142365,0.47440382116390967,0.5255961788360903,0.16874028476304673,0.7211247851537042,1.0,0.0048115758789028205,46.926985353035086
train,bochum,bochum_000000_037039,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\bochum\bochum_000000_037039_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bochum\bochum_000000_037039_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bochum\bochum_000000_037039_gtFine_instanceIds.png",921,124500,368,5,10,1,True,False,False,3,Tier 3 - All classes present,0.007321784893750646,0.9897526810770417,0.0029255340292076415,125789,0.48975268107704173,0.5102473189229583,0.15021125788325373,0.7937005259840998,1.0,0.014627670146038206,46.89487673390762
val,lindau,lindau_000057_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\lindau\lindau_000057_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\lindau\lindau_000057_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\lindau\lindau_000057_000019_gtFine_instanceIds.png",796,90767,2056,1,11,1,True,False,False,3,Tier 3 - All classes present,0.008502547559790213,0.9695360984415556,0.02196135399865412,93619,0.46953609844155564,0.5304639015584444,0.25388988137949786,0.5,1.0,0.1098067699932706,46.88428635368906
train,tubingen,tubingen_000076_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\tubingen\tubingen_000076_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\tubingen\tubingen_000076_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\tubingen\tubingen_000076_000019_gtFine_instanceIds.png",303,402612,3749,1,15,2,True,False,False,3,Tier 3 - All classes present,0.0007450868530285444,0.9900360002360671,0.009218912910904334,406664,0.49003600023606714,0.5099639997639329,0.22479467688750007,0.6299605249474366,1.0,0.04609456455452167,46.822280994166476
train,tubingen,tubingen_000106_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\tubingen\tubingen_000106_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\tubingen\tubingen_000106_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\tubingen\tubingen_000106_000019_gtFine_instanceIds.png",460,197566,3848,1,19,1,True,False,False,3,Tier 3 - All classes present,0.0022786490583235086,0.9786599562103094,0.01906139473136709,201874,0.4786599562103094,0.5213400437896907,0.26061393380237985,0.5,1.0,0.09530697365683545,46.6485546339432
train,zurich,zurich_000121_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\zurich\zurich_000121_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\zurich\zurich_000121_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\zurich\zurich_000121_000019_gtFine_instanceIds.png",4551,84881,43,3,14,1,True,False,False,3,Tier 3 - All classes present,0.05086336965632858,0.9486560491757474,0.0004805811679240011,89475,0.4486560491757474,0.5513439508242526,0.12508112067743074,0.7211247851537042,1.0,0.0024029058396200054,46.63507795979669
train,bremen,bremen_000177_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\bremen\bremen_000177_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000177_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000177_000019_gtFine_instanceIds.png",1321,111657,684,2,14,1,True,False,False,3,Tier 3 - All classes present,0.011622178036634935,0.9823599795886048,0.006017842374760254,113662,0.48235997958860477,0.5176400204113952,0.20828259173128338,0.6299605249474366,1.0,0.03008921187380127,46.55393250197486
train,cologne,cologne_000111_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\cologne\cologne_000111_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\cologne\cologne_000111_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\cologne\cologne_000111_000019_gtFine_instanceIds.png",1046,198339,983,2,12,1,True,False,False,3,Tier 3 - All classes present,0.005220394474167531,0.9898736325161702,0.004905973009662222,200368,0.4898736325161702,0.5101263674838298,0.21745116268181197,0.6299605249474366,1.0,0.024529865048311107,46.50064677926065
train,bremen,bremen_000309_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\bremen\bremen_000309_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000309_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000309_000019_gtFine_instanceIds.png",857,156467,1106,2,8,1,True,False,False,3,Tier 3 - All classes present,0.005409329041216941,0.9876096698857539,0.006981001073029098,158430,0.487609669885754,0.5123903301142461,0.2116306908360132,0.6299605249474366,1.0,0.034905005365145486,46.46846683068751
train,bremen,bremen_000268_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\bremen\bremen_000268_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000268_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000268_000019_gtFine_instanceIds.png",3243,295384,148,3,14,1,True,False,False,3,Tier 3 - All classes present,0.010854321814074136,0.9886503221487741,0.0004953560371517028,298775,0.48865032214877413,0.5113496778512259,0.16868231579158988,0.7211247851537042,1.0,0.0024767801857585136,46.343712266031076
train,tubingen,tubingen_000051_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\tubingen\tubingen_000051_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\tubingen\tubingen_000051_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\tubingen\tubingen_000051_000019_gtFine_instanceIds.png",3314,197814,255,2,13,1,True,False,False,3,Tier 3 - All classes present,0.01645620534007339,0.982277550736656,0.001266243923270584,201383,0.482277550736656,0.517722449263344,0.2036874298191879,0.6299605249474366,1.0,0.006331219616352919,46.30058483740272
train,hamburg,hamburg_000000_083696,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\hamburg\hamburg_000000_083696_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hamburg\hamburg_000000_083696_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hamburg\hamburg_000000_083696_gtFine_instanceIds.png",2686,119334,57,5,22,1,True,False,False,3,Tier 3 - All classes present,0.022002506614677623,0.9775305749649811,0.00046691842034126004,122077,0.4775305749649811,0.5224694250350189,0.11525513612625705,0.7937005259840998,1.0,0.0023345921017063,46.2736119354585
val,frankfurt,frankfurt_000000_021667,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\frankfurt\frankfurt_000000_021667_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000000_021667_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000000_021667_gtFine_instanceIds.png",1515,13466,566,4,10,1,True,False,False,3,Tier 3 - All classes present,0.09744645269183766,0.8661478098668554,0.036405737441307005,15547,0.36614780986685536,0.6338521901331446,0.15671677038370835,0.7937005259840998,0.31094,0.182028687206535,45.98064204263121
train,stuttgart,stuttgart_000086_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\stuttgart\stuttgart_000086_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\stuttgart\stuttgart_000086_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\stuttgart\stuttgart_000086_000019_gtFine_instanceIds.png",662,45727,1724,1,4,1,True,False,False,3,Tier 3 - All classes present,0.013759275040009976,0.9504084135264897,0.035832311433500304,48113,0.45040841352648975,0.5495915864735103,0.2251464396495425,0.43679023236814946,0.96226,0.1791615571675015,45.80831791978643
train,zurich,zurich_000086_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\zurich\zurich_000086_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\zurich\zurich_000086_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\zurich\zurich_000086_000019_gtFine_instanceIds.png",101955,2980,2740,23,6,1,True,False,False,3,Tier 3 - All classes present,0.9468771766891108,0.027675876480148597,0.025446946830740655,107675,0.6468771766891108,0.3531228233108892,0.3008027881261611,0.7937005259840998,1.0,0.12723473415370326,45.69067813675041
train,aachen,aachen_000172_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\aachen\aachen_000172_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\aachen\aachen_000172_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\aachen\aachen_000172_000019_gtFine_instanceIds.png",5438,217988,39,3,17,1,True,False,False,3,Tier 3 - All classes present,0.024334907032421183,0.9754905689929072,0.0001745239746716488,223465,0.4754905689929072,0.5245094310070928,0.1284797264972386,0.7211247851537042,1.0,0.000872619873358244,45.65600391187322
train,zurich,zurich_000110_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\zurich\zurich_000110_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\zurich\zurich_000110_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\zurich\zurich_000110_000019_gtFine_instanceIds.png",1070,45924,442,2,10,1,True,False,False,3,Tier 3 - All classes present,0.022556707985496246,0.9681254743232988,0.009317817691204992,47436,0.46812547432329876,0.5318745256767012,0.16785541225661926,0.6299605249474366,0.94872,0.046589088456024955,45.4801967112583
train,bremen,bremen_000059_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\bremen\bremen_000059_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000059_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\bremen\bremen_000059_000019_gtFine_instanceIds.png",1405,145014,399,2,7,1,True,False,False,3,Tier 3 - All classes present,0.00956967129371058,0.9877126782819545,0.002717650424334891,146818,0.4877126782819546,0.5122873217180455,0.17764367128710748,0.6299605249474366,1.0,0.013588252121674454,45.33815214215496
train,strasbourg,strasbourg_000001_036937,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\strasbourg\strasbourg_000001_036937_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000001_036937_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\strasbourg\strasbourg_000001_036937_gtFine_instanceIds.png",158,11947,2461,1,9,1,True,False,False,3,Tier 3 - All classes present,0.010847178360565701,0.8201977207194837,0.16895510091995056,14566,0.32019772071948377,0.6798022792805163,0.11569167348579328,0.5,0.29132,0.8447755045997527,45.29991889879321
train,hanover,hanover_000000_013814,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\hanover\hanover_000000_013814_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_013814_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\hanover\hanover_000000_013814_gtFine_instanceIds.png",81950,22252,10,17,11,1,True,False,False,3,Tier 3 - All classes present,0.7863777683951945,0.2135262733658312,9.595823897439834e-05,104212,0.4863777683951944,0.5136222316048056,0.0905209838436659,0.7937005259840998,1.0,0.00047979119487199167,45.16842562523805
train,aachen,aachen_000062_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\aachen\aachen_000062_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\aachen\aachen_000062_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\aachen\aachen_000062_000019_gtFine_instanceIds.png",1218,8730,444,4,13,1,True,False,False,3,Tier 3 - All classes present,0.11720554272517321,0.8400692840646651,0.042725173210161664,10392,0.3400692840646651,0.6599307159353349,0.11631643486717932,0.7937005259840998,0.20784,0.2136258660508083,44.938758903444324
train,monchengladbach,monchengladbach_000000_003442,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\monchengladbach\monchengladbach_000000_003442_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\monchengladbach\monchengladbach_000000_003442_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\monchengladbach\monchengladbach_000000_003442_gtFine_instanceIds.png",1284,271997,402,2,12,1,True,False,False,3,Tier 3 - All classes present,0.004691559212665748,0.9938395881366399,0.0014688526506944166,273683,0.49383958813663986,0.5061604118633601,0.1728212036737863,0.6299605249474366,1.0,0.007344263253472083,44.9171817752269
val,frankfurt,frankfurt_000001_083852,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\val\frankfurt\frankfurt_000001_083852_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_083852_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\val\frankfurt\frankfurt_000001_083852_gtFine_instanceIds.png",709,200626,687,2,15,1,True,False,False,3,Tier 3 - All classes present,0.003509518765282989,0.9930898615002326,0.003400619734484363,202022,0.4930898615002326,0.5069101384997674,0.16951221185760476,0.6299605249474366,1.0,0.017003098672421814,44.8961952632925
train,ulm,ulm_000079_000019,"C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\leftImg8bit\train\ulm\ulm_000079_000019_leftImg8bit.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\ulm\ulm_000079_000019_gtFine_labelIds.png","C:\Documents\Year 4 , Term 1\multiclass_scsc\data\raw\gtFine\train\ulm\ulm_000079_000019_gtFine_instanceIds.png",1071,2044,3317,1,5,1,True,False,False,3,Tier 3 - All classes present,0.16651119402985073,0.3177860696517413,0.5157027363184079,6432,0.31570273631840795,0.684297263681592,0.13426563176732317,0.4705180144405143,0.12864,1.0,44.74402971689109
